,job_title,publish,company,city,description,link,website,date,search_title
0,Full Stack DevOps Engineer Phishing Simulation (m/w/d),Vor 19 Stunden,G DATA CyberDefense AG,Bochum,Campus-Feeling Der hochmoderne G DATA Campus ist mehr als nur ein Arbeitsplatz.,https://www.xing.com/jobs/bochum-full-stack-devops-engineer-phishing-simulation-103024358,xing,2023-06-06 12:19:51,Data Engineer
1,IoT Software Engineer (F/M/D),Gestern,Synctive,Bielefeld,"As an IoT Software Engineer, being supported by experienced IoT & Cloud Architects is essential for continuous improvement.",https://www.xing.com/jobs/bielefeld-iot-software-engineer-103005843,xing,2023-06-06 12:19:51,Data Engineer
2,Data Engineer (m/w/d) - hybrid,Vor 2 Tagen,AIM - Agile IT Management GmbH,Osnabrück,Vollzeit | unbefristet | Osnabrück | hybrid Als Data Engineer (m/w/d) bei AIM schaffst du durch deine Datenaufbereitung die Grundlage für die Analyseprojekte deiner,https://www.xing.com/jobs/osnabrueck-data-engineer-hybrid-102981349,xing,2023-06-06 12:19:51,Data Engineer
3,Data Engineer (m/w/d),Vor 3 Tagen,ISR Information Products AG,Münster,Du setzt kundenindividuelle Lösungen mit Big Data und Public Cloud Technologien um. Du wirkst bei Lösungsarchitekturen und der Herstellung von Deployments mit.,https://www.xing.com/jobs/muenster-data-engineer-102976840,xing,2023-06-06 12:19:51,Data Engineer
4,R&D Data Engineer (m/f/d),Vor 3 Tagen,YARA GmbH & Co. KG,Dülmen,"You shall report to Senior Data Engineer, Agronomic Analytics and Modelling group.",https://www.xing.com/jobs/duelmen-data-engineer-102921009,xing,2023-06-06 12:19:51,Data Engineer
5,Wissenschaftliche*r Mitarbeiter*in Digitale Produktion und Data Engineering,Vor 3 Tagen,Fraunhofer FFB,Münster,"Jessica Karsten Referentin für Personalmarketing und Recruiting Telefon: +49 241 8904-792 Stellensegment: Database, Cloud, Engineer, Web Design, Developer, Technology",https://www.xing.com/jobs/muenster-wissenschaftliche-mitarbeiter-digitale-produktion-data-engineering-91959633,xing,2023-06-06 12:19:51,Data Engineer
6,(Senior) Fullstack Developer*in (w/m/d),Vor 3 Tagen,Westphalia DataLab GmbH,Münster,Bring deine Expertise ein und hilf uns dabei unsere Data-Science Lösungen auf die nächste Ebene zu heben. Wir freuen uns auf deine Bewerbung!,https://www.xing.com/jobs/muenster-senior-fullstack-developer-102948086,xing,2023-06-06 12:19:51,Data Engineer
7,"DevOps Consultant | Big Data, LINUX, DevOps, JAVA, Cloud | bis 100% Home-Office mögl. (mwd)",Vor 3 Tagen,Vesterling AG,Dortmund,Als DevOps Engineer leisten Sie hier Beratung in Kundenprojekten bei einem innovativem Start-up.,https://www.xing.com/jobs/dortmund-devops-consultant-big-data-linux-devops-java-cloud-100-home-office-moegl-mwd-102945720,xing,2023-06-06 12:19:51,Data Engineer
8,"APEX / ORACLE Software Developer | Forms, Reports, Implementierung | Home-Office möglich (mwd)",Vor 3 Tagen,Vesterling AG,Dortmund,"Sie installieren, konfigurieren und monitoren BI/Big Data Anwendungen.",https://www.xing.com/jobs/dortmund-apex-oracle-software-developer-forms-reports-implementierung-home-office-mwd-102945452,xing,2023-06-06 12:19:51,Data Engineer
9,"APEX / ORACLE Software Developer | Forms, Reports, Implementierung | Home-Office möglich (mwd)",Vor 3 Tagen,Vesterling AG,Bochum,"Sie installieren, konfigurieren und monitoren BI/Big Data Anwendungen.",https://www.xing.com/jobs/bochum-apex-oracle-software-developer-forms-reports-implementierung-home-office-mwd-102945450,xing,2023-06-06 12:19:51,Data Engineer
10,"Systemadministrator SAS | Linux, Java-Stack, Big Data | bis 80.000 € | Inhouse (mwd)",Vor 3 Tagen,Vesterling AG,Paderborn,Als Linux Systems Engineer betreiben Sie bei einem etablierten IT-Beratungshaus Lösungen für SAS Business Intelligence und Big Data.,https://www.xing.com/jobs/paderborn-systemadministrator-sas-linux-java-stack-big-data-80-000-inhouse-mwd-102944810,xing,2023-06-06 12:19:51,Data Engineer
11,"Systemadministrator SAS | Linux, Java-Stack, Big Data | bis 80.000 € | Inhouse (mwd)",Vor 3 Tagen,Vesterling AG,Dortmund,Als Linux Systems Engineer betreiben Sie bei einem etablierten IT-Beratungshaus Lösungen für SAS Business Intelligence und Big Data.,https://www.xing.com/jobs/dortmund-systemadministrator-sas-linux-java-stack-big-data-80-000-inhouse-mwd-102944805,xing,2023-06-06 12:19:51,Data Engineer
12,"Linux-Systemadministrator | Anwendungsbetrieb im Java-Umfeld, BI, Big Data (mwd)",Vor 3 Tagen,Vesterling AG,Paderborn,"oder einer vergleichbar geeigneten Fachrichtung Interesse oder Berufserfahrung im Bereich der IT-Security Themen wie Firewalls, Antivirus / Antispam, IDS / IPS, Data",https://www.xing.com/jobs/paderborn-linux-systemadministrator-anwendungsbetrieb-java-umfeld-bi-big-data-mwd-102944801,xing,2023-06-06 12:19:51,Data Engineer
13,"Linux-Systemadministrator | Anwendungsbetrieb im Java-Umfeld, BI, Big Data (mwd)",Vor 3 Tagen,Vesterling AG,Dortmund,Konzeptionierung von technischen Lösungsarchitekturen Sie entwickeln APIs zur Sicherstellung einer performanten Datenbereitstellung aus der Unternehmens-Cloud Data,https://www.xing.com/jobs/dortmund-linux-systemadministrator-anwendungsbetrieb-java-umfeld-bi-big-data-mwd-102944795,xing,2023-06-06 12:19:51,Data Engineer
14,"IT Security Engineer | Linux, Windows | bis. 80.000€ p.a. | 100% Home-Office mögl. (mwd)",Vor 4 Tagen,Vesterling AG,Dortmund,ABB AG Your contact is: ABB PersonalDirekt +49 (0) 621 381 3500 ABB Data Privacy Statement: https://new.abb.com/privacy-notice/candidate,https://www.xing.com/jobs/dortmund-it-security-engineer-linux-windows-80-000-100-home-office-moegl-mwd-102943684,xing,2023-06-06 12:19:51,Data Engineer
15,API - Programmierschnittstellenentwickler & DevOps Engineer m/w/d - Remote,Vor 4 Tagen,PBCN GmbH - Personalberatung Christmann/Nowack,Paderborn,"Ihre Aufgaben Zu Ihren Aufgaben gehören die Beratung, der Betrieb und die Problemanalyse einer Big Data Plattform im Hadoop Umfeld Sie administrieren und konfigurieren",https://www.xing.com/jobs/paderborn-api-programmierschnittstellenentwickler-devops-engineer-remote-102928327,xing,2023-06-06 12:19:51,Data Engineer
16,Project Engineer (m/f/d) - Human System Interface,Vor 4 Tagen,ABB Deutschland,Minden,"KVM und Container-Technologien (Docker, LXC) Erfahrungen und Kenntnisse im Cloud-affinen skalierten Produktivbetrieb für Software-Entwicklung, AI-Modelling, Big Data",https://www.xing.com/jobs/minden-project-engineer-human-system-interface-95993013,xing,2023-06-06 12:19:51,Data Engineer
17,Big Data Engineer (m/w/d),Vor 5 Tagen,ORDIX AG,Münster,für die Optimierung der IT Infrastruktur Deiner mittelständischen Kunden verantwortlich Du implementierst neue IT-Lösungen in diversen Projekten Deiner Kunden (Data,https://www.xing.com/jobs/muenster-big-data-engineer-102884732,xing,2023-06-06 12:19:51,Data Engineer
18,"DevOps Profi | LINUX, Docker, Kubernetes, ansible, puppet | Inhouse, bis 90 T€ (mwd)",Vor 7 Tagen,Vesterling AG,Dortmund,,https://www.xing.com/jobs/dortmund-devops-profi-linux-docker-kubernetes-ansible-puppet-inhouse-90-mwd-102819188,xing,2023-06-06 12:19:51,Data Engineer
19,IT System Engineer mit Schwerpunkt Virtualisierung,Vor 7 Tagen,CEP GmbH Personalmanagement,"Dortmund, Herne",,https://www.xing.com/jobs/dortmund-herne-it-system-engineer-schwerpunkt-virtualisierung-102803119,xing,2023-06-06 12:19:51,Data Engineer
